0.5      -0.4059                       -0.4059                   0      -0.4
0.33      -0.427                        -0.517664808605          0       -0.6
0.25      -0.433                        -0.545921781939         0          -0.62
0.2      -0.4464                       -0.565204930854         0           -0.63
0.1666      -0.52425                       -0.5742          -0.5782        -0.642
0.1422      -0.5404219961726              -0.582523          -0.592        -0.65
0.1111      -0.55004219961726              -0.592523          -0.6        -0.66
